Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Art,29.95,5,0.0,8.6855
Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Labels,44.4,3,0.0,22.2
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,10.86,2,0.0,5.3214
Second Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,3.36,2,0.0,0.84
Second Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,27.936,4,0.2,9.4284
Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,28.784,2,0.2,2.8784
Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Supplies,21.96,2,0.0,6.1488
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,74.76,7,0.0,23.9232
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,364.776,3,0.2,27.3582
First Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,89.696,4,0.2,33.636
First Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Labels,50.12,4,0.0,23.5564
Second Class,Corporate,United States,Santa Ana,California,92704,West,Technology,Phones,143.952,6,0.2,17.994
Second Class,Corporate,United States,Santa Ana,California,92704,West,Office Supplies,Paper,19.44,3,0.0,9.3312
Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,276.784,2,0.2,89.9548
Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,623.96,5,0.2,38.9975
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,22.05,7,0.0,10.584
Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,99.9,5,0.0,46.953
Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,90.86,7,0.0,26.3494
Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,7.78,1,0.0,3.501
Standard Class,Home Office,United States,San Diego,California,92037,West,Technology,Phones,555.96,5,0.2,41.697
Second Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,159.98,2,0.0,47.994
Second Class,Consumer,United States,San Diego,California,92037,West,Technology,Machines,4476.8,4,0.2,503.64
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,104.85,1,0.0,50.328
Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Appliances,241.44,3,0.0,72.432
Same Day,Home Office,United States,Oxnard,California,93030,West,Furniture,Furnishings,31.96,2,0.0,1.598
Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Paper,47.9,1,0.0,22.992
Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Storage,1112.94,3,0.0,222.588
Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Envelopes,22.92,3,0.0,11.2308
Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,707.88,3,0.2,44.2425
Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,11.952,3,0.2,4.1832
Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,31.128,3,0.2,11.673
Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Accessories,55.76,4,0.0,7.8064
Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Paper,24.56,2,0.0,11.5432
Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,51.75,1,0.0,15.525
Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Chairs,207.184,1,0.2,25.898
Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Appliances,1473.1,5,0.0,412.468
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Paper,39.96,2,0.0,19.1808
Standard Class,Consumer,United States,San Jose,California,95123,West,Technology,Phones,1432.0,5,0.2,125.3
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Supplies,41.04,6,0.0,11.0808
Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,256.784,1,0.2,32.098
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,23.04,8,0.0,6.912
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,19.44,3,0.0,9.3312
Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,39.88,2,0.0,11.1664
Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,79.44,3,0.0,28.5984
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,32.4,5,0.0,15.552
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,381.36,7,0.0,106.7808
Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Art,6.72,4,0.0,3.36
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,15.192,3,0.2,5.5071
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,58.32,9,0.0,27.9936
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,94.68,9,0.0,31.2444
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,23.67,3,0.0,0.9468
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,1091.168,4,0.2,68.198
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,18.69,7,0.0,5.2332
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Tables,568.728,3,0.2,28.4364
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,7.312,1,0.2,2.5592
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,14.304,6,0.2,4.6488
Standard Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Bookcases,119.833,1,0.15,7.049
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,5.56,2,0.0,2.224
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,32.4,5,0.0,15.552
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,9.84,3,0.0,2.8536
Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,2.78,1,0.0,0.7228
Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,107.648,2,0.2,33.64
Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,48.91,1,0.0,22.9877
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,6.56,2,0.0,1.9024
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,14.88,2,0.0,3.72
Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,45.48,4,0.0,15.918
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,25.44,6,0.0,9.9216
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,211.04,8,0.0,97.0784
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,594.816,2,0.2,59.4816
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,72.96,3,0.2,23.712
First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,45.28,4,0.0,15.3952
Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,17.9,5,0.0,8.771
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,2.992,1,0.2,1.122
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,20.064,6,0.2,7.0224
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,146.73,3,0.0,68.9631
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,18.75,5,0.0,9.0
Second Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,117.576,3,0.2,11.7576
Standard Class,Home Office,United States,Riverside,California,92503,West,Office Supplies,Binders,51.184,7,0.2,19.194
Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,842.72,8,0.0,202.2528
Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,41.96,2,0.0,10.9096
Standard Class,Consumer,United States,Pasadena,California,91104,West,Technology,Phones,419.944,7,0.2,52.493
Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,50.0,2,0.0,10.5
First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,2803.92,5,0.2,0.0
Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,604.752,6,0.2,60.4752
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,40.7,5,0.0,11.803
Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,302.376,3,0.2,37.797
Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,45.0,3,0.0,4.95
Standard Class,Consumer,United States,Oceanside,California,92054,West,Office Supplies,Paper,12.96,2,0.0,6.2208
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,8.608,2,0.2,3.0128
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,186.15,3,0.0,55.845
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,81.792,6,0.2,26.5824
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,47.19,3,0.0,13.6851
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,36.784,2,0.2,-8.2764
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,144.6,3,0.0,41.934
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,15.992,1,0.2,-2.9985
Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Phones,321.552,6,0.2,20.097
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,19.68,6,0.0,6.4944
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,2022.272,8,0.2,682.5168
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,9.12,3,0.0,3.1008
Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Technology,Accessories,120.0,6,0.0,46.8
Standard Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Appliances,8.67,1,0.0,2.3409
Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,32.04,3,0.0,8.01
Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,81.08,4,0.0,22.7024
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,93.02,2,0.0,3.7208
First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,477.666,2,0.15,84.294
First Class,Home Office,United States,San Jose,California,95123,West,Office Supplies,Binders,13.848,3,0.2,5.193
Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,11.76,2,0.0,5.7624
Same Day,Consumer,United States,Pomona,California,91767,West,Furniture,Furnishings,31.56,3,0.0,10.4148
Same Day,Consumer,United States,Concord,California,94521,West,Office Supplies,Binders,61.12,5,0.2,22.156
Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,25.86,3,0.0,6.7236
Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,276.784,2,0.2,89.9548
Standard Class,Corporate,United States,San Jose,California,95123,West,Technology,Phones,110.352,3,0.2,8.2764
Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,60.84,3,0.0,19.4688
Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,282.84,4,0.0,19.7988
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,27.72,9,0.0,13.3056
Standard Class,Consumer,United States,Woodland,California,95695,West,Technology,Phones,239.984,2,0.2,23.9984
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,5.76,2,0.0,1.6704
Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,11.56,2,0.0,5.6644
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,3406.664,8,0.15,160.3136
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,37.17,9,0.0,10.4076
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,64.96,2,0.0,19.488
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,595.38,6,0.0,297.69
Second Class,Consumer,United States,Pomona,California,91767,West,Office Supplies,Labels,18.75,5,0.0,9.0
Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,3023.928,9,0.2,226.7946
Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Accessories,26.96,2,0.0,3.7744
Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,477.6,3,0.2,161.19
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,193.95,3,0.0,9.6975
Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,12.96,2,0.0,6.2208
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,119.94,3,0.0,23.988
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,12.42,3,0.0,4.4712
